Name,Study,Query_Num,Is_CS,Phase,Mode,Dataset,Question,Transcript_X,Transcript_Y,SQL_Translation,Context,Answer,Flight_Score,Credit_Score
P11,MS2,7,Y,E2,Spoken,Credit,How many existing customers do you have?,how many existing customers do you have,how many existing customers you have,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Existing Customer',0,There are 8322 existing customers.,4,2
P11,MS2,8,Y,E2,Spoken,Credit,Does anyone have a credit limit of zero?,does anyone have a credit limit of zero,is anyone have a credit limit of zero,SELECT CASE WHEN ((SELECT COUNT(*) FROM Credit WHERE Credit_Limit = 0) > 0) THEN TRUE ELSE FALSE END,0,There are no people with a credit limit of zero.,4,2
P11,MS2,1,Y,E2,Spoken,Credit,What is the highest credit limit?,what is the highest credit limit,what is the highest credit limit,SELECT MAX(Credit_Limit) FROM Credit,0,The highest credit limit is 35627 dollars.,4,2
P11,MS2,3,Y,E2,Spoken,Credit,How many people are in the less than 40K income category?,how many people are in the less than 40K income category,how many people are in the last ten forty K. income category,SELECT COUNT(*) FROM Credit WHERE Income_Category = 'Less than $40K',0,There are 5178 customers who make less than 40K.,4,2
P11,MS2,4,Y,E2,Spoken,Credit,Do more males or females make less than 40K?,do more males or females make less than 40,more males or females make less than forty,SELECT Gender FROM Credit WHERE Income_Category = 'Less than $40K' GROUP BY Gender ORDER BY COUNT(*) DESC LIMIT 1,0,There are more males who make less than 40K than females.,4,2
P11,MS2,5,Y,Q1,Written,Flight,What day of the week is most common for delays?,what day of the week is most common~ Bordelaise,what day of the week is most common,SELECT Day_of_week FROM Flight GROUP BY Day_of_week ORDER BY COUNT(*) DESC LIMIT 1,0,The day of the week with the most flight delays is Wednesday.,4,2
P11,MS2,3,Y,Q1,Written,Flight,What is the most common departure time?,what is the most common~ departure time,what is the most common,SELECT Departure_Time FROM Flight GROUP BY Departure_Time ORDER BY COUNT(*) DESC LIMIT 1,0,The most common departure time is 06:00:00.,4,2
P11,MS2,9,Y,Q1,Written,Flight,Which month had the most diverted flights?,which month has the most diverted flight,which one had the most diverted flights,SELECT Month FROM Flight GROUP BY Month ORDER BY SUM(Diverted) DESC LIMIT 1,0,The month with the most diverted flights was January with 1451.,4,2
P11,MS2,10,Y,Q1,Written,Flight,What is the most common destination airport?,what is the most common destination Airport,it is the most common destination airport,SELECT Destination_Airport FROM Flight GROUP BY Destination_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The destination airport with the most delays was ATL.,4,2
P11,MS2,8,Y,Q1,Written,Flight,What airline had the least flights?,what airline has the lowest flights,what airline had the least flights,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) ASC LIMIT 1,0,The airline with the least flight delays was Alaskan Airlines.,4,2
P11,MS2,7,Y,Q1,Written,Flight,What was the largest delay time?,view largest delay time,the largest delayed time,SELECT MAX(Departure_Time - Scheduled_Departure) FROM Flight,0,The longest flight delay was 1271 minutes.,4,2
P11,MS2,13,Y,Q1,Written,Flight,What day of the week had the least delays?,what day of the week has the least delays,what day of the week at the latest stories,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) ASC LIMIT 1,0,The day of week with least delays was Thursday.,4,2
P11,MS2,4,Y,Q1,Written,Flight,Which airport do people fly out of the most?,which airport do people fly out of the most,which airport do people fly out of the most,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1,0,The destination airport with the most delays is ATL.,4,2
P11,MS2,12,Y,Q1,Written,Flight,What month had the least delays?,how to restore,one,SELECT Month FROM Flight GROUP BY Month ORDER BY COUNT(*) ASC LIMIT 1,0,The month with the least delays was February.,4,2
P11,MS2,14,Y,Q1,Written,Flight,What was the shortest distance traveled?,what was the shortest distance traveled,what was the shortest distance travel,SELECT MIN(Distance) FROM Flight,0,The shortest distance travelled was 18 miles from EWR to JFK.,4,2
P11,MS2,6,Y,Q1,Written,Flight,What is the average distance traveled?,what is the average distance traveled,what is the average distance traveled,SELECT AVG(Distance) FROM Flight,0,The average distance is 822.35 miles.,4,2
P11,MS2,11,Y,Q1,Written,Flight,What was the shortest delay time?,was the shortest delay time,it was the shortest story time,SELECT MIN(Departure_Time - Scheduled_Departure) FROM Flight ,0,The shortest flight delay was -91 minutes.,4,2
P11,MS2,16,Y,Q1,Written,Flight,Which airline traveled the longest distance?,which airline travel the longest disc,which airline travel the longest distance,SELECT DISTINCT Airline FROM Flight WHERE Distance = (SELECT MAX(Distance) FROM Flight) ,0,The longest distance travelled was 4218 miles from EWR to HNL.,4,2
P11,MS2,2,Y,Q1,Written,Flight,Which airline has the most canceled flights?,which airline has the most cancelled flights,which airline has the most canceled flights,SELECT Airline FROM Flight GROUP BY Airline ORDER BY SUM(Cancelled) DESC LIMIT 1,0,The airline with the most cancelled flights was Southwest Airlines with 27618 cancellations.,4,2
P11,MS2,1,Y,Q1,Written,Flight,What month had the most canceled flights?,what month has the most canceled flights,what,SELECT Month FROM Flight GROUP BY Month ORDER BY SUM(Cancelled) DESC LIMIT 1,0,The month with the most cancelled flights was March with 16712 cancellations.,4,2
P11,MS2,15,Y,Q1,Written,Flight,What was the longest distance traveled?,what was the longest distance traveled,what was the longest distance traveled,SELECT MAX(Distance) FROM Flight,0,The longest distance travelled was 4218 miles from EWR to HNL.,4,2
P11,MS2,5,Y,Q2,Spoken,Credit,What is the most common number of dependents?,what is the most common number of dependents,what is the most common number of dependents,SELECT Dependent_Count FROM Credit GROUP BY Dependent_Count ORDER BY COUNT(*) DESC LIMIT 1,0,The most common number of dependents is 3.,4,2
P11,MS2,12,Y,Q2,Spoken,Credit,What is the average months on book?,what is the average months on book,what is the average once on barrack,SELECT AVG(Months_On_Book) FROM Credit ,0,The average months on book is 12.,4,2
P11,MS2,6,Y,Q2,Spoken,Credit,What income category has the most people in it?,what income category has the most people in,what income category has the most people in,SELECT Income_Category FROM Credit GROUP BY Income_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common income category is less than 40K.,4,2
P11,MS2,2,Y,Q2,Spoken,Credit,How many attrited customers do you have?,how many attended customers do you have,how many a true customers do you have,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Attrited Customer',0,There are 1745 attrited customers.,4,2
P11,MS2,4,Y,Q2,Spoken,Credit,What is the oldest customer?,what is the oldest customer,what is the oldest customer,SELECT * FROM Credit WHERE Customer_Age = (SELECT MAX(Customer_Age) FROM Credit),0,The oldest customer is 78.,4,2
P11,MS2,9,Y,Q2,Spoken,Credit,How many customers are married?,how many customers are married,how many customers are married,SELECT COUNT(*) FROM Credit WHERE Marital_Status = 'Married',0,There are 4761 married customers.,4,2
P11,MS2,11,Y,Q2,Spoken,Credit,How many customers are male?,how many customers are male,how many customers are male,SELECT COUNT(*) FROM Credit WHERE Gender = 'M',0,There are 4769 male customers.,4,2
P11,MS2,10,Y,Q2,Spoken,Credit,How many customers are single?,how many customers are single,how many customers are single,SELECT COUNT(*) FROM Credit WHERE Marital_Status = 'Single',0,There are 3567 single customers.,4,2
P11,MS2,1,Y,Q2,Spoken,Credit,How many existing customers do you have?,how many existing customers do you have,how many existing customers do you have,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Existing Customer',0,There are 8500 existing customers.,4,2
P11,MS2,15,Y,Q2,Spoken,Credit,What is the most common card category?,what is the most common card category,what is the most common card category,SELECT Card_Category FROM Credit GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common card category is Blue.,4,2
P11,MS2,17,Y,Q2,Spoken,Credit,What is the lowest credit limit?,the lowest credit limit,the lowest credit limit,SELECT MIN(Credit_Limit) FROM Credit ,0,The lowest credit limit is 657 dollars.,4,2
P11,MS2,8,Y,Q2,Spoken,Credit,What is the most common transaction amount?,what is the~ most common transaction amount,what is the,SELECT Total_Trans_Amt FROM Credit GROUP BY Total_Trans_Amt ORDER BY COUNT(*) DESC LIMIT 1,0,The most common transaction amount is 8800 dollars.,4,2
P11,MS2,14,Y,Q2,Spoken,Credit,What is the largest transaction count?,is the largest transaction account,is the largest transaction count,SELECT MAX(Total_Trans_Ct) FROM Credit,0,The largest transaction count is 718.,4,2
P11,MS2,3,Y,Q2,Spoken,Credit,What is the youngest customer's age?,what is the youngest customers,what is the youngest customers age,SELECT MIN(Customer_Age) FROM Credit,0,The youngest customer is 21.,4,2
P11,MS2,7,Y,Q2,Spoken,Credit,What's the average credit limit?,what's the average credit limit,what's the average credit limit,SELECT AVG(Credit_Limit) FROM Credit,0,The average credit limit is 17615.,4,2
P11,MS2,13,Y,Q2,Spoken,Credit,What is the largest transaction amount?,what is the largest transaction amount,it is the largest transaction amount,SELECT MAX(Total_Trans_Amt) FROM Credit,0,The largest transaction amount is 1651716 dollars.,4,2
P11,MS2,16,Y,Q2,Spoken,Credit,How many high school customers are in the silver card category?,how many high school customers are in the silver car,many high school,SELECT COUNT(*) FROM Credit WHERE Education_Level = 'High School' AND Card_Category = 'Silver',0,There are 78 customers with education level high school and card category silver.,4,2
P12,MS2,6,Y,E1,Written,Credit,How many different card categories are there?,many different card categories are there,many different card categories are there,SELECT COUNT(DISTINCT Card_Category) FROM Credit,0,There are 4 card categories: Blue~ Silver~ Gold~ and Platinum.,8,8
P12,MS2,13,Y,E1,Written,Credit,How many attrition flags are there?,money attrition clubs are there,many attrition crimes aren't there,SELECT COUNT(DISTINCT Attrition_Flag) FROM Credit,0,There are 2 attrition flags: Existing customer and Attrited customer.,8,8
P12,MS2,7,Y,E1,Written,Credit,How many people have education levels other than High School?,how many people have education levels of Aragon High School,many people have education levels other than high school,SELECT COUNT(*) FROM Credit WHERE Education_Level != 'High School',0,There are 8716 customers with education level not being High School.,8,8
P12,MS2,16,Y,E1,Written,Credit,What is the least frequent income category card category combination?,what is the least frequent income category card category combination,it is the least frequent income category card category company shin,"SELECT Income_Category, Card_Category FROM Credit GROUP BY Income_Category, Card_Category ORDER BY COUNT(*) ASC LIMIT 1",0,The most popular income-category~ card-category pair is < $40K and Blue.,8,8
P12,MS2,5,Y,E1,Written,Credit,What is the lowest total transaction amount?,what is the lowest total transaction amount,what is the lowest total transaction amount,SELECT MIN(Total_Trans_Amt) FROM Credit,0,The lowest total transaction amount is 819 dollars.,8,8
P12,MS2,3,Y,E1,Written,Credit,How many males are there?,how many males are there,any,SELECT COUNT(*) FROM Credit WHERE Gender = 'M',0,There are 5127 Males in this dataset.,8,8
P12,MS2,12,Y,E1,Written,Credit,What's the standard deviation of the total transaction amount?,what's the standard deviation of the total transaction amount,what's the standard deviation the total transaction amount,SELECT STDDEV(Total_Trans_Amt) FROM Credit,0,Unknown identifier: “Standard Deviation”,8,8
P12,MS2,15,Y,E1,Written,Credit,What is the most popular income category and card category combination?,what is the most popular income category and card category combination,what is the most popular income category and card and great company,"SELECT Income_Category, Card_Category FROM Credit GROUP BY Income_Category, Card_Category ORDER BY COUNT(*) DESC LIMIT 1",0,The most popular income-category~ card-category pair is < $40K and Blue.,8,8
P12,MS2,14,Y,E1,Written,Credit,How many Female Existing Customers with two dependents are there?,how many female existing customers with two dependents are there,how many female existing customers with two dependents are there,SELECT COUNT(*) FROM Credit WHERE Gender = 'F' AND Attrition_Flag = 'Existing Customer' AND Dependent_Count = 2,0,There are 415 customers who are Female and an Existing customer with a dependent count of 2.,8,8
P12,MS2,10,Y,E1,Written,Credit,What is the median dependent count?,what is the median dependent count,what is the median depending,SELECT PERCENTILE_CONT(0.5) WITHIN GROUP(ORDER BY Dependent_Count) FROM Credit,0,The median dependent count is 2.,8,8
P12,MS2,8,Y,E1,Written,Credit,How many people above the age of 30 have card category Silver?,how many people above the age of 30 have card category silver,many people above the age of thirty house card category so,SELECT COUNT(*) FROM Credit WHERE Customer_Age > 30 AND Card_Category = 'Silver',0,There are 916 customers with age greater than 30 and card category equal to Silver.,8,8
P12,MS2,1,Y,E1,Written,Credit,How many entries are in the dataset?,how many entries in the data set,many entries in the data set,SELECT COUNT(*) FROM Credit,0,There are 10819 customers in this dataset.,8,8
P12,MS2,9,Y,E1,Written,Credit,How many single customers have total transaction count higher than ten?,how many single customer is not a total transaction count higher than 10,how many single customers have took total transaction count higher than ten,SELECT COUNT(*) FROM Credit WHERE Marital_Status = 'Single' AND Total_Trans_Ct > 10 ,0,There are 4516 Single customers with a total transaction count greater than 10.,8,8
P12,MS2,2,Y,E1,Written,Credit,What is the average customer age?,what is the average customer age,what is the average customer age,SELECT AVG(Customer_Age) FROM Credit ,0,The average customer age is 43.,8,8
P12,MS2,4,Y,E1,Written,Credit,What is the highest credit limit?,what is the highest credit limit,what is the highest credit limit,SELECT MAX(Credit_Limit) FROM Credit,0,The highest credit limit awarded is 35617 dollars.,8,8
P12,MS2,11,Y,E1,Written,Credit,What's the variance of the total transaction count?,what's the variance of the total transaction amount,it's the variance of the total transaction,SELECT VARIANCE(Total_Trans_Ct) FROM Credit,0,Unknown identifier: “Variance”,8,8
P12,MS2,14,Y,E2,Spoken,Flight,What percentage of American Airlines flights were cancelled?,what percentage of American Airlines flights were cancelled,what percentage %HESITATION American Airlines flights were canceled,"SELECT c.count * 100.0 / t.count FROM (SELECT COUNT(*) AS count FROM Flight WHERE Cancelled = 1 AND Airline = 'AA') AS c, (SELECT COUNT(*) AS count FROM Flight WHERE Airline = 'AA') AS t",0,Unknown identifier: ‘percentage’,8,8
P12,MS2,6,Y,E2,Spoken,Flight,On average~ how far was the arrival time from the scheduled arrival time?,on average how far away is arrival time from the scheduled arrival time,on average,SELECT AVG(Arrival_Time - Scheduled_Arrival) FROM Flight,0,On average~ the scheduled and actual arrival time differed by 12.36 minutes.,8,8
P12,MS2,3,Y,E2,Spoken,Flight,Can you list all the airlines?,can you list all the airlines,you list all the airlines,SELECT DISTINCT Airline FROM Flight,0,Some example airlines are Alaskan airlines~ American airlines~ and Delta airlines.,8,8
P12,MS2,15,Y,E2,Spoken,Flight,What fraction of American Airlines flights were cancelled?,what fraction of American Airlines flights were cancelled,fraction of American Airlines flights were canceled,"SELECT c.flights * 1.0 / t.flights FROM (SELECT COUNT(*) AS flights FROM Flight WHERE Cancelled = 1 and Airline = 'AA') as c, (SELECT COUNT(*) AS flights FROM Flight WHERE Airline = 'AA') AS t",0,Unknown identifier: “fraction”,8,8
P12,MS2,1,Y,E2,Spoken,Flight,How many flights are there?,how many flights are there,many flights or anything,SELECT COUNT(*) FROM Flight,0,There were 4151816 delayed flights.,8,8
P12,MS2,12,Y,E2,Spoken,Flight,What was the destination airport of the fifth flight?,what's the destination airport of the fifth flight,was the destination airport of the shifts slightly,NP,0,Unknown identifier: ‘fifth’,8,8
P12,MS2,10,Y,E2,Spoken,Flight,What was the airline of the flight that had the greatest distance between the arrival time and the scheduled arrival?,what's the airline of the flight that had the greatest distance between the arrival time in the scheduled arrival,was there a line of the flight that had the greatest distance between the arrival time in the schedule %HESITATION I,SELECT DISTINCT Airline FROM Flight WHERE Distance = (SELECT MAX(Distance) FROM Flight),0,The airline with the greatest distance between scheduled and actual arrival was Alaskan airlines.,8,8
P12,MS2,2,Y,E2,Spoken,Flight,How many airlines are there?,how many airlines are there,many airlines or anything,SELECT COUNT(DISTINCT(Airline)) FROM Flight,0,There are 10 airlines in this dataset.,8,8
P12,MS2,5,Y,E2,Spoken,Flight,How many flights were there from LAX to Seattle?,how many flights are there from LAX to Seattle,many straight through their eggs from LAX Seattle,SELECT COUNT(*) FROM Flight WHERE Origin_Airport = 'LAX' AND Destination_Airport = 'SEA',0,There were 65716 flights from LAX to SEA.,8,8
P12,MS2,4,Y,E2,Spoken,Flight,Can you list all of the airlines?,can you list all of the airlines,can you rest all of the airlines,SELECT DISTINCT(Airline) FROM Flight,0,Some example airlines are Alaskan airlines~ American airlines~ and Delta airlines.,8,8
P12,MS2,8,Y,E2,Spoken,Flight,What was the most common day of the week?,what was the most common day of the week,what was the most common games with the week,SELECT Day_Of_Week FROM Flight GROUP BY Day_Of_Week ORDER BY COUNT(*) DESC LIMIT 1,0,The day of the week with the most delays was Saturday.,8,8
P12,MS2,9,Y,E2,Spoken,Flight,What is the shortest distance?,what's the shortest distance,was the shortest distance,SELECT MIN(Distance) FROM Flight ,0,The shortest flight distance was 18 miles from EWR to JFK.,8,8
P12,MS2,11,Y,E2,Spoken,Flight,What was the day and month of the flight with the shortest difference between scheduled departure and actual departure time?,what's the day in months of the flight with the shortest distance difference between scheduled departure and a departure time,just a day and month of the fleet with the shortest distance,"SELECT Day_Of_Week, Month FROM Flight WHERE (Scheduled_Departure - Departure_Time) = (SELECT MIN(Scheduled_Departure - Departure_Time) FROM Flight)",0,Sorry I didn’t get that!,8,8
P12,MS2,7,Y,E2,Spoken,Flight,Were flights from LAX more likely to be diverted or cancelled?,flashlights~ from LAX more likely to be diverted or canceled,Bruce late,SELECT CASE WHEN ((SELECT COUNT(*) FROM Flight WHERE Diverted = 1 AND Origin_Airport = 'LAX') > (SELECT COUNT(*) FROM Flight WHERE Cancelled = 1 AND Origin_Airport = 'LAX')) THEN 'Diverted' ELSE 'Cancelled' END,0,There were more cancelled flights involving LAX than diverted flights.,8,8
P12,MS2,13,Y,E2,Spoken,Flight,How many flights were on Fridays in September?,how many flights were on Fridays in September,many straight on Fridays and September,SELECT COUNT(*) FROM Flight WHERE Month = 9 AND Day_Of_Week = 4,0,There were 45718 flights where day of week was Friday and month was September.,8,8
P12,MS2,7,Y,Q1,Written,Credit,How many attrited customers are there?,how many attrited customers are there,how many traded customers are in there,SELECT COUNT(*) FROM Credit WHERE Attrition_flag = 'Attrited Customer',0,There are 1500 Attrited customers.,8,8
P12,MS2,1,Y,Q1,Written,Credit,What is the average customer age?,what is the average customer,what is the average customer age,SELECT AVG(Customer_Age) FROM Credit,0,The average customer age is 46.,8,8
P12,MS2,2,Y,Q1,Written,Credit,What is the greatest customer age?,what is the greatest customer names,what is the greatest customer names,SELECT MAX(Customer_Age) FROM Credit,0,The greatest customer age is 84.,8,8
P12,MS2,17,Y,Q1,Written,Credit,How many single customers are there?,how many single customers are there,how many single customers are in there,SELECT COUNT(*) FROM Credit WHERE Marital_Status = 'Single',0,There are 3567 Single customers.,8,8
P12,MS2,26,Y,Q1,Written,Credit,What is the age of the customer with the greatest total transaction amount?,what is the age of the customer with the greatest total transaction amount,what is the age of the customer with the greatest total transaction amount,SELECT Customer_Age FROM Credit WHERE Total_Trans_Amt = (SELECT MAX(Total_Trans_Amt) FROM Credit),0,The age of the customer with the greatest total transaction amount is 67.,8,8
P12,MS2,15,Y,Q1,Written,Credit,What is the average total transaction count?,is the average total transaction count,the average,SELECT AVG(Total_Trans_Ct) FROM Credit,0,The average total transaction count is 65.47.,8,8
P12,MS2,10,Y,Q1,Written,Credit,What is the median customer age?,is the median customer age,this is the median customer age,SELECT PERCENTILE_CONT(0.5) WITHIN GROUP(ORDER BY Customer_Age) FROM Credit,0,The median customer age is 42.,8,8
P12,MS2,19,Y,Q1,Written,Credit,How many customers have education level other than high school?,how many customers of education level of 8 in high school,many customers have education level other than high school,SELECT COUNT(*) FROM Credit WHERE Education_Level != 'High School',0,There are 7981 customers with education level not equal to High School.,8,8
P12,MS2,27,Y,Q1,Written,Credit,What is the age~ gender~ education level~ income category~ and card category of the customer with the greatest credit limit?,age gender education level income category and cards a degree of the customer with the greatest credit limit,is that age gender education level income category and card category the customer with the greatest credit limit,"SELECT Customer_Age, Gender, Education_Level, Income_Category, Card_Category FROM Credit WHERE Customer_Age = (SELECT MAX(Customer_Age) FROM Credit)",0,Sorry I didn’t get that!,8,8
P12,MS2,5,Y,Q1,Written,Credit,How many females are there?,how many females are there,%HESITATION so many females or anything,SELECT COUNT(*) FROM Flight WHERE Gender = 'F',0,There are 5231 Female customers.,8,8
P12,MS2,6,Y,Q1,Written,Credit,How many existing customers are there?,how many existing customers are there,how many existing customers aren't there,SELECT COUNT(*) FROM Credit WHERE Attrition_Flag = 'Existing Customer',0,There are 8500 Existing customers.,8,8
P12,MS2,13,Y,Q1,Written,Credit,What is the minimum~ average~ and max of the total transaction amount?,what is the minimum average and Max of the total transaction amount,it is the minimum average and maximum the total transaction amount,"SELECT MIN(Total_Trans_Amt), AVG(Total_Trans_Amt), MAX(Total_Trans_Amt) FROM Credit",0,The minimum~ average~ and max credit limit are 1089~ 4404.08~ and 1918172 dollars respectively.,8,8
P12,MS2,21,Y,Q1,Written,Credit,What is the most common card category?,is the most common bird category,is the most common cause category,SELECT Card_Category FROM Credit GROUP BY Card_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common card category is Blue.,8,8
P12,MS2,9,Y,Q1,Written,Credit,What is the median dependent count?,what is the median dependent count,what is the median depending,SELECT PERCENTILE_CONT(0.5) WITHIN GROUP(ORDER BY Dependent_Count) FROM Credit,0,The median dependent count is 2.,8,8
P12,MS2,22,Y,Q1,Written,Credit,What is the most common education level?,what is the most common education level,what is the most common education level,SELECT Education_Level FROM Credit GROUP BY Education_Level ORDER BY COUNT(*) DESC LIMIT 1,0,The most common education level is Graduate.,8,8
P12,MS2,25,Y,Q1,Written,Credit,How many males have the Blue card?,how many nails have the blue card,how many males have a blue card,SELECT COUNT(*) FROM Credit WHERE Card_Category = 'Blue' AND Gender = 'M',0,There are 4008 Males with card category Blue.,8,8
P12,MS2,18,Y,Q1,Written,Credit,How many married customers are there?,how many married customers are there,how many married customers aren't there,SELECT COUNT(*) FROM Credit WHERE Marital_Status = 'Married',0,There are 4597 Married customers.,8,8
P12,MS2,24,Y,Q1,Written,Credit,What are all of the income categories?,what are all things I'm kind of horny,order on the income kind of leaves,SELECT DISTINCT(Income_Category) FROM Credit,0,There are 7 income categories: < $40K~ $40K - $80K~ $80K - $120K~ $120K - $160K~ $160K - $240K~ and > $240K,8,8
P12,MS2,11,Y,Q1,Written,Credit,What is the most common income category card category combination?,what is the most common income category card category combination,what is the most common income category card category combination,"SELECT Income_Category, Card_Category FROM Credit GROUP BY Income_Category, Card_Category ORDER BY COUNT(*) DESC LIMIT 1",0,The most common income category~ card category combination is Blue and < $40K.,8,8
P12,MS2,3,Y,Q1,Written,Credit,What is the lowest customer age?,what is the lowest customer age,what is the lowest customer each,SELECT MIN(Customer_Age) FROM Credit ,0,The youngest customer age is 24.,8,8
P12,MS2,8,Y,Q1,Written,Credit,What is the average dependent count?,what is the average depending count,what is the average depending on,SELECT AVG(Dependent_Count) FROM Credit,0,The average dependent count is 2.3.,8,8
P12,MS2,12,Y,Q1,Written,Credit,What is the minimum~ mean~ and maximum of the credit limit?,what is the minimum mean in maximum of the credit limit,what is the minute minimum mean and maximum of the credit limit,"SELECT MIN(Credit_Limit), AVG(Credit_Limit), MAX(Credit_Limit) FROM Credit ",0,The minimum~ average~ and max credit limit are 615~ 9617~ and 34516 dollars respectively.,8,8
P12,MS2,4,Y,Q1,Written,Credit,How many males are there?,emails are there,emails are in there,SELECT COUNT(*) FROM Credit WHERE Gender = 'M' ,0,There are 4769 Male customers.,8,8
P12,MS2,16,Y,Q1,Written,Credit,What is the highest total transaction count?,what is the highest total transaction count,what is the highest transaction,SELECT MAX(Total_Trans_Ct) FROM Credit ,0,The highest total transaction count is 1981.,8,8
P12,MS2,23,Y,Q1,Written,Credit,What are all the card categories?,what are all the card categories,order all the card categories,SELECT DISTINCT Card_Category FROM Credit ,0,There are 4 card categories: Blue~ Silver~ Gold~ and Platinum.,8,8
P12,MS2,14,Y,Q1,Written,Credit,What is the lowest total transaction count?,the lowest total transaction count,is the lowest total transaction count,SELECT MIN(Total_Trans_Ct) FROM Credit,0,The lowest total transaction count is 19.,8,8
P12,MS2,20,Y,Q1,Written,Credit,What is the most common income category?,is the most common income category,is the most common income category,SELECT Income_Category FROM Credit GROUP BY Income_Category ORDER BY COUNT(*) DESC LIMIT 1,0,The most common income category is < $40K.,8,8
P12,MS2,20,Y,Q2,Spoken,Flight,What was the greatest difference between scheduled departure and actual departure time?,what was the greatest difference between scheduled departure and actual departure time,it was the greatest difference between scheduled departure an actual departure time,SELECT MAX(Scheduled_Departure - Departure_Time) FROM Flight,0,The greatest difference between scheduled and actual departure was 1376 minutes.,8,8
P12,MS2,12,Y,Q2,Spoken,Flight,What was the average difference between scheduled departure and and actual departure time?,what is the average difference between scheduled departure and actual departure time,is that average difference between scheduled departure in actual departure turning,SELECT AVG(Scheduled_Departure - Departure_Time) FROM Flight,0,The average difference between scheduled and actual departure was 9.37 minutes.,8,8
P12,MS2,2,Y,Q2,Spoken,Flight,What is the average distance?,Disney average distance,this the average distance,SELECT AVG(Distance) FROM Flight ,0,The average flight distance is 822.35 miles.,8,8
P12,MS2,9,Y,Q2,Spoken,Flight,What was the most common origin airport?,what's the most common origin Airport,was the most common origin airport,SELECT Origin_Airport FROM Flight GROUP BY Origin_Airport ORDER BY COUNT(*) DESC LIMIT 1 ,0,The origin airport with the most delays was ATL.,8,8
P12,MS2,6,Y,Q2,Spoken,Flight,How many flights were cancelled?,how many flights are cancelled,how many flights are canceled,SELECT COUNT(*) FROM Flight WHERE Cancelled = 1,0,There were 89884 cancelled flights.,8,8
P12,MS2,8,Y,Q2,Spoken,Flight,What was the least frequent airline?,bristly streak when Airline,Mr Lee street grant airline,SELECT Airline FROM Flight GROUP BY Airline ORDER BY COUNT(*) ASC LIMIT 1,0,The airline with the least delays was Alaskan Airlines.,8,8
P12,MS2,7,Y,Q2,Spoken,Flight,What was the most common airline?,what's the most common Airline,is the most common airline,SELECT Airline  FROM Flight GROUP BY Airline ORDER BY COUNT(*) DESC LIMIT 1,0,The airline with the most delays was Southwest Airlines.,8,8
P12,MS2,3,Y,Q2,Spoken,Flight,What is the shortest distance?,what is the shortest distance,it is the shortest distance,SELECT MIN(Distance) FROM Flight,0,The shortest flight is 18 miles from EWR to JFK.,8,8
P12,MS2,18,Y,Q2,Spoken,Flight,How many Southwest flights were there?,how many Southwest flights were there,how many southwest flight screening,SELECT COUNT(*) FROM Flight WHERE Airline = 'WN',0,There were 516719 delays with Southwest Airlines.,8,8
P12,MS2,4,Y,Q2,Spoken,Flight,What is the greatest distance?,greatest distance,it is the greatest distance,SELECT MAX(Distance) FROM Flight,0,The longest flight is 4218 miles from EWR to HNL.,8,8
P12,MS2,16,Y,Q2,Spoken,Flight,What was the least common month and how many were in that month?,what was the least common month and how many right now at 1,what was the least common month and how many were in that month,"SELECT Month, COUNT(*) FROM Flight GROUP BY Month ORDER BY COUNT(*) ASC LIMIT 1",0,The month with the least delays was February with 410516 delays.,8,8
P12,MS2,11,Y,Q2,Spoken,Flight,What was the average difference between scheduled arrival and arrival time?,what's the average difference between scheduled arrival and arrival time,it's the average difference between scheduled arrival and arrival time,SELECT AVG(Scheduled_Arrival - Arrival_Time) FROM Flight ,0,The average difference between scheduled and actual arrival was 9.82 minutes.,8,8
P12,MS2,19,Y,Q2,Spoken,Flight,What was the greatest difference between scheduled arrival and actual arrival time?,who is the greatest difference between scheduled arrival and actual arrival time,who is the greatest difference between scheduled arrival an actual arrival time,SELECT MAX(Scheduled_Arrival - Arrival_Time) FROM Flight ,0,The greatest difference between scheduled and actual arrival was 1408 minutes.,8,8
P12,MS2,5,Y,Q2,Spoken,Flight,How many flights were diverted?,how many flights were diverted,many flights were diverted,SELECT COUNT(*) FROM Flight WHERE Diverted = 1,0,There were 17617 diverted flights.,8,8
P12,MS2,1,Y,Q2,Spoken,Flight,How many different airlines are there?,many different airlines are there,any different airlines or anything,SELECT COUNT(DISTINCT Airline) FROM Flight,0,There are 14 airlines.,8,8
P12,MS2,15,Y,Q2,Spoken,Flight,What was the most common month and how many were there on that month?,the most common month and how many were there on that month,the most common month and how many right there on that month,"SELECT Month, COUNT(*) FROM Flight GROUP BY Month ORDER BY COUNT(*) DESC LIMIT 1",0,The month with the most delays was March with 504312 delays.,8,8
